Rooms,Type,Price,Method,Distance,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Regionname,Propertycount,Suburb_Encoded,SellerG_Encoded
3,0,540000.0,3,16.5,1.0,2.0,532.0,122.0,11,2,2474.0,621857.1428571428,876303.1414441147
4,0,1171000.0,1,16.7,2.0,3.0,800.0,163.0,20,4,7392.0,1251488.4615384615,790687.5
3,0,1408000.0,1,16.7,2.0,1.0,658.0,126.0,20,4,7392.0,1251488.4615384615,790687.5
3,0,1494000.0,1,6.8,1.0,0.0,333.0,126.0,10,6,6380.0,1312481.308411215,1504065.2173913044
5,0,2760000.0,1,6.8,2.0,2.0,646.0,126.0,10,6,6380.0,1312481.308411215,835755.9861111111
3,0,1285000.0,1,6.8,2.0,3.0,448.0,126.0,10,6,6380.0,1312481.308411215,835755.9861111111
4,0,1900000.0,1,6.8,2.0,1.0,448.0,311.0,10,6,6380.0,1312481.308411215,954727.2485004284
3,0,950000.0,1,6.8,1.0,0.0,169.0,126.0,10,6,6380.0,1312481.308411215,1042164.8648648649
5,0,1670000.0,1,12.7,3.0,2.0,617.0,315.0,0,2,1369.0,839687.5,876303.1414441147
2,0,950000.0,1,6.3,1.0,0.0,150.0,79.0,16,6,6543.0,988615.512195122,882018.9300411523
3,0,1225000.0,1,6.3,1.0,0.0,230.0,126.0,16,6,6543.0,988615.512195122,1504065.2173913044
2,2,480000.0,1,3.0,1.0,1.0,601.0,64.0,31,2,4019.0,1060366.0714285714,954727.2485004284
2,2,750000.0,3,3.0,1.0,1.0,2379.0,69.0,31,2,4019.0,1060366.0714285714,1368163.4483282676
3,1,730000.0,1,10.4,1.0,2.0,242.0,124.0,21,6,3464.0,756656.7313432836,835778.3625730994
4,0,820000.0,1,10.5,2.0,1.0,604.0,127.0,3,6,2185.0,593146.3414634146,690556.8181818182
3,0,1650000.0,4,5.7,1.0,2.0,827.0,126.0,6,2,2211.0,1400823.5294117648,1014976.4536741214
4,0,2750000.0,4,5.7,3.0,4.0,597.0,126.0,6,2,2211.0,1400823.5294117648,1014976.4536741214
3,0,853000.0,1,11.0,1.0,1.0,600.0,126.0,10,6,5301.0,834830.4054054054,887482.7586206896
3,2,670000.0,1,11.0,2.0,1.0,284.0,88.0,10,6,5301.0,834830.4054054054,835755.9861111111
3,1,765000.0,1,11.0,2.0,2.0,200.0,139.0,10,6,5301.0,834830.4054054054,1042164.8648648649
3,0,820000.0,3,15.5,2.0,2.0,530.0,126.0,10,6,7630.0,671750.0,954727.2485004284
3,0,870000.0,1,9.4,1.0,4.0,559.0,560.0,10,6,5132.0,800830.3571428572,954727.2485004284
2,2,595000.0,1,6.3,1.0,1.0,0.0,126.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
4,0,3200000.0,4,6.3,4.0,2.0,847.0,285.0,26,5,4836.0,1496715.7894736843,1946225.2100840337
2,0,1550000.0,1,6.3,1.0,0.0,212.0,126.0,26,5,4836.0,1496715.7894736843,1368163.4483282676
4,0,1750000.0,3,4.3,2.0,1.0,360.0,249.0,21,6,6567.0,1053226.923076923,1000095.0909090909
4,0,1400000.0,3,4.3,1.0,3.0,165.0,126.0,21,6,6567.0,1053226.923076923,1014976.4536741214
3,0,1230000.0,1,4.3,1.0,1.0,504.0,126.0,21,6,6567.0,1053226.923076923,1042716.5182724253
4,0,2170000.0,1,10.2,2.0,2.0,697.0,126.0,2,5,3052.0,1728725.0,1888843.9119878605
4,0,1680000.0,1,10.2,3.0,3.0,726.0,194.0,20,5,2894.0,1154673.9130434783,1368163.4483282676
3,0,1650000.0,3,10.2,1.0,2.0,964.0,126.0,20,5,2894.0,1154673.9130434783,1232420.7231012657
3,0,860000.0,1,10.2,2.0,2.0,280.0,115.0,20,5,2894.0,1154673.9130434783,855078.4509803922
2,0,1085000.0,1,9.5,1.0,3.0,780.0,126.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,0,750000.0,3,9.5,1.0,1.0,585.0,30.0,21,6,4502.0,805993.2432432432,799458.3333333334
3,0,2380000.0,1,7.9,2.0,2.0,752.0,278.0,2,5,5682.0,1869878.5046728973,876987.997146933
1,0,2100000.0,0,7.9,1.0,1.0,678.0,303.0,2,5,5682.0,1869878.5046728973,954727.2485004284
4,0,3050000.0,0,7.9,4.0,2.0,613.0,340.0,2,5,5682.0,1869878.5046728973,1504065.2173913044
3,1,1557000.0,1,9.7,2.0,2.0,292.0,181.0,2,5,7809.0,1793405.2631578948,1504065.2173913044
3,2,1420000.0,0,9.7,2.0,2.0,0.0,126.0,2,5,7809.0,1793405.2631578948,954727.2485004284
4,0,2444000.0,1,9.7,2.0,2.0,1011.0,126.0,2,5,7809.0,1793405.2631578948,1312690.0332225913
4,0,2050000.0,1,9.7,1.0,1.0,1138.0,152.0,2,5,7809.0,1793405.2631578948,1368163.4483282676
4,0,1926000.0,1,9.7,2.0,2.0,639.0,126.0,2,5,7809.0,1793405.2631578948,1312690.0332225913
3,0,1490000.0,1,9.7,1.0,2.0,703.0,126.0,2,5,7809.0,1793405.2631578948,1888843.9119878605
2,2,520000.0,1,23.2,1.0,1.0,418.0,76.0,13,0,5030.0,759642.8571428572,758500.0
4,0,925000.0,3,23.2,1.0,10.0,993.0,128.0,13,0,5030.0,759642.8571428572,1018521.6284987277
3,0,616000.0,1,23.2,2.0,0.0,586.0,115.0,17,0,3598.0,706500.0,876987.997146933
4,0,2700000.0,4,11.4,4.0,2.0,673.0,156.0,8,5,6795.0,1279500.0,954727.2485004284
3,0,1116000.0,1,11.4,1.0,2.0,278.0,126.0,8,5,6795.0,1279500.0,954727.2485004284
3,0,1573000.0,3,11.4,1.0,2.0,670.0,126.0,8,5,6795.0,1279500.0,1232420.7231012657
3,0,1316000.0,1,13.8,1.0,1.0,636.0,126.0,8,5,10969.0,1085591.9196787148,954727.2485004284
3,0,1617000.0,1,13.8,1.0,2.0,650.0,126.0,8,5,10969.0,1085591.9196787148,1232420.7231012657
3,1,950000.0,0,13.8,2.0,2.0,163.0,126.0,8,5,10969.0,1085591.9196787148,1232420.7231012657
3,0,1525000.0,0,13.8,1.0,3.0,581.0,128.0,8,5,10969.0,1085591.9196787148,1232420.7231012657
4,0,1330000.0,0,13.8,2.0,2.0,566.0,191.0,8,5,10969.0,1085591.9196787148,954727.2485004284
3,1,850000.0,0,13.8,2.0,1.0,200.0,126.0,8,5,10969.0,1085591.9196787148,1232420.7231012657
3,0,1228000.0,1,13.8,1.0,2.0,623.0,126.0,8,5,10969.0,1085591.9196787148,954727.2485004284
4,0,608500.0,1,35.2,2.0,2.0,563.0,168.01,5,1,17093.0,757384.6153846154,938736.8421052631
2,2,879000.0,1,17.3,1.0,1.0,0.0,88.0,1,5,2866.0,1335791.6666666667,1313986.5477707007
3,0,1112000.0,1,13.4,1.0,3.0,632.0,126.0,28,0,5713.0,1275523.8095238095,1073789.4144144144
2,0,1425000.0,1,13.4,1.0,1.0,597.0,126.0,28,0,5713.0,1275523.8095238095,1198408.2926829269
3,0,1001000.0,1,13.4,1.0,1.0,671.0,126.0,28,0,2867.0,1204500.0,1198408.2926829269
4,0,1280000.0,3,13.4,2.0,1.0,797.0,164.0,28,0,2867.0,1204500.0,1198408.2926829269
3,0,1300000.0,4,13.4,1.0,1.0,734.0,126.0,28,0,4387.0,1079916.6666666667,1198408.2926829269
2,2,725000.0,0,13.4,2.0,2.0,311.0,126.0,28,0,4387.0,1079916.6666666667,1042716.5182724253
2,0,710500.0,1,16.1,1.0,1.0,598.0,110.0,0,0,1390.0,734062.5,876303.1414441147
2,2,855000.0,0,10.5,1.0,1.0,106.0,126.0,1,5,10579.0,1930158.0,1232420.7231012657
3,0,2020000.0,1,10.5,2.0,2.0,369.0,126.0,1,5,10579.0,1930158.0,1882975.0
3,2,1410000.0,1,10.5,2.0,2.0,257.0,126.0,1,5,10579.0,1930158.0,1882975.0
4,0,2100000.0,3,10.3,3.0,2.0,608.0,306.19,1,5,6938.0,1567730.4347826086,1882975.0
2,0,1410000.0,1,10.3,1.0,2.0,708.0,126.0,1,5,6938.0,1567730.4347826086,1313986.5477707007
4,1,1620000.0,0,10.3,2.0,2.0,326.0,515.78,1,5,6938.0,1567730.4347826086,1232420.7231012657
2,2,310000.0,1,14.0,1.0,1.0,171.0,90.0,11,2,4294.0,610543.4782608695,876303.1414441147
3,0,374000.0,1,14.0,1.0,2.0,635.0,126.0,11,2,4294.0,610543.4782608695,876987.997146933
2,2,510000.0,3,5.2,1.0,0.0,0.0,64.0,23,2,11918.0,1013171.1711711711,1368163.4483282676
3,0,1925000.0,3,5.2,1.0,4.0,479.0,182.0,23,2,11918.0,1013171.1711711711,771208.6206896552
2,0,890000.0,4,5.2,1.0,0.0,138.0,78.0,23,2,11918.0,1013171.1711711711,1042716.5182724253
4,0,1500000.0,1,5.2,1.0,1.0,318.0,100.0,23,2,11918.0,1013171.1711711711,1014976.4536741214
3,0,950000.0,0,5.2,1.0,0.0,230.0,126.0,23,2,11918.0,1013171.1711711711,1504065.2173913044
1,2,312000.0,1,5.2,1.0,1.0,406.0,40.0,23,2,7082.0,843000.9090909091,1368163.4483282676
3,0,1010000.0,0,5.2,2.0,4.0,413.0,126.0,23,2,7082.0,843000.9090909091,1014976.4536741214
3,2,763000.0,1,5.2,1.0,1.0,138.0,126.0,23,2,7082.0,843000.9090909091,1014976.4536741214
3,0,1100000.0,1,10.8,1.0,1.0,711.0,126.0,15,0,4480.0,1155343.661971831,876303.1414441147
3,0,687000.0,1,12.1,1.0,3.0,559.0,126.0,0,2,10175.0,835027.7777777778,876987.997146933
3,0,680000.0,1,12.1,1.0,1.0,539.0,126.0,29,2,10175.0,835027.7777777778,876987.997146933
4,0,755000.0,3,12.1,2.0,2.0,300.0,162.0,29,2,10175.0,835027.7777777778,876987.997146933
3,0,1100000.0,4,2.4,2.0,2.0,1212.0,126.0,31,2,438.0,1241715.7142857143,954727.2485004284
3,1,918000.0,1,10.4,2.0,1.0,207.0,144.0,20,5,5678.0,1249842.857142857,1078785.7142857143
5,0,1523500.0,1,14.7,2.0,2.0,577.0,126.0,28,0,4048.0,1087031.25,1312690.0332225913
3,0,968000.0,1,14.7,1.0,1.0,612.0,126.0,28,0,4048.0,1087031.25,790687.5
4,0,1580000.0,1,14.7,2.0,2.0,724.0,126.0,28,0,4048.0,1087031.25,1312690.0332225913
2,1,795000.0,1,7.7,2.0,1.0,112.0,126.0,2,5,8920.0,1739350.0,876987.997146933
3,0,1775000.0,4,7.7,1.0,3.0,715.0,126.0,2,5,8920.0,1739350.0,1368163.4483282676
5,0,2361000.0,3,7.7,3.0,2.0,844.0,203.0,2,5,8920.0,1739350.0,1312690.0332225913
4,2,1900000.0,4,7.7,2.0,4.0,336.0,126.0,2,5,8920.0,1739350.0,777145.1612903225
3,0,1840000.0,0,3.5,1.0,1.0,311.0,126.0,31,2,3106.0,1512062.5,1014976.4536741214
2,0,920000.0,1,10.1,1.0,1.0,431.0,126.0,8,5,7822.0,946016.1643835617,954727.2485004284
3,0,1550000.0,4,10.1,2.0,2.0,557.0,200.0,8,5,7822.0,946016.1643835617,954727.2485004284
3,0,500000.0,1,34.9,2.0,2.0,509.0,125.0,7,4,8060.0,545750.0,876987.997146933
3,0,561000.0,1,34.9,1.0,2.0,787.0,126.0,7,4,8060.0,545750.0,954727.2485004284
1,2,295000.0,3,8.7,1.0,1.0,811.0,126.0,8,5,5051.0,1143446.8085106383,983343.5294117647
3,1,1237000.0,1,8.7,2.0,2.0,0.0,135.0,8,5,5051.0,1143446.8085106383,983343.5294117647
3,0,740000.0,0,11.7,1.0,1.0,280.0,126.0,20,5,3582.0,965242.8571428572,1073789.4144144144
4,0,1120000.0,1,17.9,2.0,2.0,806.0,126.0,12,5,9758.0,1030065.2173913043,1232420.7231012657
3,0,1051000.0,0,17.9,1.0,3.0,590.0,126.0,12,5,9758.0,1030065.2173913043,1232420.7231012657
3,0,1170000.0,1,17.9,1.0,2.0,627.0,126.0,12,5,9758.0,1030065.2173913043,819598.4918032787
3,1,861000.0,1,17.9,2.0,2.0,305.0,130.0,12,5,9758.0,1030065.2173913043,876987.997146933
2,2,535000.0,1,17.9,1.0,2.0,215.0,126.0,12,5,9758.0,1030065.2173913043,819598.4918032787
6,0,1361000.0,1,16.7,3.0,4.0,726.0,126.0,20,4,5837.0,1266269.2307692308,855078.4509803922
3,0,1462000.0,1,16.7,1.0,1.0,816.0,130.0,20,4,5837.0,1266269.2307692308,938736.8421052631
3,0,745000.0,1,17.5,2.0,2.0,180.0,134.0,12,4,4734.0,861136.3636363636,876303.1414441147
3,0,1100000.0,1,6.7,1.0,0.0,532.0,126.0,23,2,11204.0,922493.5578947369,1368163.4483282676
3,0,365000.0,1,20.6,1.0,1.0,320.0,126.0,11,2,15510.0,557340.4255319149,653400.0
4,0,600000.0,1,20.6,2.0,2.0,560.0,196.1,11,2,15510.0,557340.4255319149,876987.997146933
3,0,567000.0,1,23.0,1.0,1.0,420.0,126.0,17,0,11925.0,849772.7272727273,954727.2485004284
3,0,862000.0,1,23.0,2.0,1.0,864.0,126.0,17,0,11925.0,849772.7272727273,876562.375
4,0,820000.0,1,23.0,2.0,2.0,841.0,196.0,17,0,2985.0,856000.0,1001871.4285714285
6,0,1350000.0,0,23.0,4.0,4.0,4413.0,126.0,17,0,2985.0,856000.0,1073789.4144144144
4,0,859000.0,1,23.0,2.0,3.0,660.0,126.0,17,0,2985.0,856000.0,954727.2485004284
4,0,1071500.0,1,24.7,1.0,1.0,951.0,126.0,9,4,10894.0,610961.5384615385,637375.0
4,0,750000.0,0,24.7,2.0,1.0,811.0,126.0,9,4,8322.0,648593.75,2339800.0
4,0,1100000.0,1,22.2,2.0,2.0,840.0,237.0,12,4,3940.0,894666.6666666666,1232420.7231012657
3,0,980000.0,3,22.2,2.0,2.0,702.0,126.0,12,4,3940.0,894666.6666666666,1313986.5477707007
4,1,1202000.0,1,12.4,3.0,0.0,403.0,126.0,15,0,9028.0,1260880.1724137932,876303.1414441147
4,0,1120000.0,0,12.4,2.0,2.0,280.0,200.0,15,0,9028.0,1260880.1724137932,876303.1414441147
4,2,885000.0,1,12.4,2.0,2.0,493.0,126.0,15,0,9028.0,1260880.1724137932,876303.1414441147
5,1,1500000.0,3,14.3,3.0,2.0,365.0,126.0,15,0,10999.0,1384463.4146341463,954727.2485004284
4,0,1504000.0,1,14.3,2.0,2.0,661.0,126.0,15,0,10999.0,1384463.4146341463,876303.1414441147
3,2,850000.0,1,14.3,2.0,1.0,236.0,145.0,15,0,10999.0,1384463.4146341463,979912.5
4,0,1241000.0,1,14.3,2.0,2.0,886.0,126.0,15,0,10999.0,1384463.4146341463,1018521.6284987277
4,0,1125000.0,0,14.3,3.0,2.0,284.0,180.0,15,0,10999.0,1384463.4146341463,1198408.2926829269
3,0,2270000.0,4,8.9,1.0,2.0,1143.0,126.0,0,0,1651.0,1831695.652173913,1087157.5918367347
3,0,1875000.0,0,1.3,1.0,0.0,118.0,177.0,18,2,3040.0,1440227.2727272727,1368163.4483282676
2,1,1350000.0,1,1.3,2.0,1.0,87.0,115.0,18,2,3040.0,1440227.2727272727,1643368.4210526317
3,0,1460000.0,3,7.2,1.0,0.0,377.0,133.0,8,5,4898.0,1275377.049180328,1018521.6284987277
2,2,550000.0,1,7.2,1.0,1.0,1172.0,69.0,8,5,4898.0,1275377.049180328,1018521.6284987277
4,0,840000.0,3,18.0,3.0,2.0,903.0,126.0,24,0,6990.0,858340.0,876303.1414441147
4,0,1065000.0,3,18.0,2.0,2.0,816.0,243.0,24,0,6990.0,858340.0,876303.1414441147
4,0,977500.0,1,18.0,2.0,3.0,1004.0,184.0,24,0,6990.0,858340.0,925088.7352941176
3,1,755000.0,1,18.0,2.0,2.0,214.0,126.0,24,0,6990.0,858340.0,925088.7352941176
4,0,810000.0,1,18.0,2.0,2.0,838.0,126.0,24,0,6990.0,858340.0,687222.2222222222
4,0,861000.0,1,18.0,2.0,2.0,781.0,126.0,24,0,6990.0,858340.0,925088.7352941176
2,2,810000.0,1,7.2,1.0,1.0,0.0,87.0,25,5,8989.0,928509.534351145,954727.2485004284
2,0,1255000.0,0,7.2,1.0,1.0,226.0,126.0,25,5,8989.0,928509.534351145,1017457.7792207792
2,2,550000.0,4,7.2,1.0,1.0,605.0,126.0,25,5,8989.0,928509.534351145,747928.5714285715
2,2,543000.0,1,7.2,1.0,1.0,0.0,74.0,25,5,8989.0,928509.534351145,1313986.5477707007
4,1,1950000.0,4,7.2,3.0,2.0,142.0,126.0,25,5,8989.0,928509.534351145,1780052.6315789474
4,0,660000.0,3,19.6,1.0,3.0,558.0,159.0,29,2,10926.0,568889.4230769231,855078.4509803922
3,0,568000.0,1,19.6,2.0,2.0,420.0,190.0,29,2,10926.0,568889.4230769231,876987.997146933
4,0,680000.0,1,19.6,2.0,2.0,656.0,166.0,29,2,10926.0,568889.4230769231,790687.5
2,2,580000.0,1,7.5,1.0,1.0,921.0,84.0,21,6,9264.0,1065531.8181818181,876303.1414441147
4,1,970000.0,1,7.5,2.0,2.0,0.0,142.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,1100000.0,4,7.5,3.0,2.0,255.0,126.0,21,6,9264.0,1065531.8181818181,835778.3625730994
2,2,485000.0,1,7.5,1.0,1.0,1856.0,126.0,21,6,9264.0,1065531.8181818181,876303.1414441147
2,0,1195000.0,1,7.5,1.0,1.0,337.0,122.0,21,6,9264.0,1065531.8181818181,1368163.4483282676
4,0,1155000.0,0,7.5,1.0,3.0,616.0,170.0,21,6,9264.0,1065531.8181818181,835778.3625730994
3,1,800000.0,0,8.2,2.0,1.0,161.0,149.0,21,6,1308.0,879250.0,1107159.375
2,0,685000.0,3,8.2,1.0,1.0,173.0,126.0,21,6,1308.0,879250.0,1014976.4536741214
2,2,667000.0,1,5.7,1.0,1.0,86.0,126.0,6,2,2970.0,1077046.511627907,1014976.4536741214
5,0,1018000.0,1,13.1,2.0,2.0,737.0,194.0,23,2,5070.0,649514.7058823529,1368163.4483282676
5,0,1100000.0,1,24.8,3.0,2.0,836.0,789.0,13,0,10788.0,834340.3636363636,758500.0
3,0,1394000.0,1,2.1,2.0,1.0,60.0,200.0,31,2,5825.0,1263186.440677966,1368163.4483282676
3,0,1600000.0,4,3.6,2.0,0.0,251.0,180.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,2,620000.0,4,3.6,1.0,2.0,0.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,0,1270000.0,1,3.6,1.0,0.0,183.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
1,2,240000.0,2,5.1,1.0,1.0,1015.0,46.0,16,6,7570.0,703121.2121212122,597541.6666666666
3,2,855000.0,1,5.1,2.0,2.0,0.0,126.0,16,6,7570.0,703121.2121212122,882018.9300411523
1,2,310000.0,0,5.1,1.0,0.0,0.0,53.0,16,6,7570.0,703121.2121212122,670423.0769230769
2,0,910000.0,1,5.1,1.0,0.0,312.0,126.0,16,6,7570.0,703121.2121212122,835755.9861111111
3,0,1177000.0,1,15.4,2.0,2.0,561.0,126.0,28,0,4385.0,982340.9090909091,1198408.2926829269
3,0,1131000.0,1,15.4,1.0,2.0,697.0,126.0,28,0,4385.0,982340.9090909091,1368163.4483282676
3,0,540000.0,2,45.9,1.0,2.0,665.0,110.0,14,3,3376.0,648625.0,1078294.8717948718
5,0,691000.0,1,12.9,2.0,3.0,551.0,221.0,11,6,3285.0,653975.0,876303.1414441147
5,0,675000.0,3,12.9,2.0,2.0,565.0,126.0,11,6,3285.0,653975.0,602145.1298701299
5,0,660000.0,1,12.9,2.0,1.0,536.0,126.0,11,6,3285.0,653975.0,876303.1414441147
4,0,2305000.0,1,7.3,1.0,3.0,632.0,126.0,26,5,10412.0,1624843.5897435897,1368163.4483282676
2,0,1650000.0,0,7.3,1.0,2.0,660.0,126.0,2,5,10412.0,1624843.5897435897,954727.2485004284
3,0,3056000.0,0,16.7,2.0,2.0,1590.0,292.0,20,0,15321.0,1393630.8444444444,2797666.6666666665
3,0,1900000.0,0,16.7,1.0,0.0,738.0,126.0,20,0,15321.0,1393630.8444444444,790687.5
5,0,2650000.0,0,16.7,3.0,2.0,662.0,119.0,20,0,15321.0,1393630.8444444444,1368163.4483282676
3,1,655000.0,1,16.7,2.0,2.0,0.0,133.0,20,0,15321.0,1393630.8444444444,790687.5
3,0,1550000.0,1,16.7,2.0,2.0,648.0,181.0,20,0,15321.0,1393630.8444444444,790687.5
4,0,1715000.0,1,16.7,1.0,2.0,758.0,126.0,20,0,15321.0,1393630.8444444444,876303.1414441147
3,0,780000.0,1,11.2,1.0,2.0,697.0,131.27,23,2,8870.0,673993.9308176101,709738.3333333334
2,2,422000.0,1,11.2,1.0,1.0,136.0,126.0,23,2,8870.0,673993.9308176101,602145.1298701299
4,0,780000.0,1,11.2,1.0,3.0,697.0,133.0,23,2,8870.0,673993.9308176101,797083.1764705882
4,0,945000.0,1,12.9,2.0,4.0,474.0,210.0,23,6,1071.0,691395.8333333334,1014976.4536741214
4,0,645000.0,1,20.4,2.0,2.0,538.0,154.0,11,2,4864.0,751000.0,876303.1414441147
3,0,785000.0,1,11.2,1.0,1.0,602.0,126.0,23,2,2606.0,684684.8709677419,876303.1414441147
3,0,810000.0,1,11.2,1.0,2.0,634.0,126.0,23,2,2606.0,684684.8709677419,979912.5
3,0,601000.0,1,32.3,2.0,4.0,604.0,167.87,5,4,3728.0,780900.0,610750.0
3,2,970000.0,1,13.8,2.0,2.0,0.0,99.0,1,5,5454.0,1662523.076923077,1232420.7231012657
2,2,805000.0,1,13.8,1.0,2.0,0.0,126.0,1,5,5454.0,1662523.076923077,1441000.0
3,0,2120000.0,1,13.8,1.0,3.0,753.0,126.0,1,5,5454.0,1662523.076923077,1232420.7231012657
3,0,2100000.0,1,13.8,2.0,1.0,455.0,126.0,1,5,5454.0,1662523.076923077,1888843.9119878605
2,2,762000.0,1,5.3,1.0,1.0,1583.0,126.0,2,5,11308.0,1276790.5759162304,1888843.9119878605
4,0,2053000.0,1,5.3,3.0,2.0,354.0,126.0,2,5,11308.0,1276790.5759162304,2082857.142857143
4,0,7650000.0,1,5.3,2.0,4.0,1690.0,284.0,2,5,11308.0,1276790.5759162304,2082857.142857143
1,2,375000.0,1,5.3,1.0,1.0,0.0,53.0,2,5,11308.0,1276790.5759162304,747928.5714285715
2,2,525000.0,0,5.3,1.0,1.0,0.0,126.0,2,5,11308.0,1276790.5759162304,667717.3913043478
2,2,1080000.0,1,5.3,2.0,2.0,6996.0,136.0,2,5,11308.0,1276790.5759162304,1368163.4483282676
3,0,2225000.0,4,6.2,1.0,2.0,616.0,126.0,2,5,6482.0,1520517.9663865545,1368163.4483282676
5,0,2855000.0,0,6.2,3.0,2.0,572.0,274.0,2,5,6482.0,1520517.9663865545,1198408.2926829269
4,0,3255000.0,0,6.2,3.0,3.0,1116.0,304.0,2,5,6482.0,1520517.9663865545,1946225.2100840337
6,0,2200000.0,4,6.2,3.0,3.0,622.0,126.0,2,5,6482.0,1520517.9663865545,1368163.4483282676
3,0,655000.0,1,21.3,1.0,1.0,348.0,126.0,17,0,3794.0,946781.25,979912.5
3,1,670000.0,1,21.3,2.0,1.0,194.0,126.0,17,0,3794.0,946781.25,876987.997146933
4,1,828000.0,1,8.9,2.0,2.0,264.0,140.0,0,0,2890.0,928833.3333333334,1087157.5918367347
4,0,1230000.0,1,8.9,1.0,2.0,630.0,237.0,0,0,2890.0,928833.3333333334,1014976.4536741214
3,0,590000.0,1,8.8,1.0,2.0,290.0,105.0,0,0,2947.0,753991.6666666666,590000.0
3,0,1155000.0,0,16.0,2.0,1.0,650.0,126.0,1,5,4794.0,1267148.148148148,1232420.7231012657
4,0,1220000.0,3,16.0,1.0,2.0,633.0,126.0,1,5,4794.0,1267148.148148148,1232420.7231012657
2,0,548000.0,1,16.0,1.0,1.0,0.0,126.0,1,5,4794.0,1267148.148148148,548000.0
6,0,935000.0,1,18.0,4.0,2.0,694.0,126.0,19,6,5556.0,663102.7777777778,836318.1818181818
3,0,555000.0,1,18.4,2.0,4.0,615.0,115.0,30,6,13830.0,563857.8947368421,954727.2485004284
3,0,535000.0,1,18.4,1.0,2.0,603.0,126.0,30,6,13830.0,563857.8947368421,954727.2485004284
3,0,1093800.0,1,12.3,1.0,2.0,501.0,180.0,20,5,768.0,1064828.5714285714,876987.997146933
4,0,1145000.0,1,12.3,1.0,2.0,603.0,151.0,20,5,768.0,1064828.5714285714,876987.997146933
2,0,1853000.0,1,7.8,2.0,2.0,751.0,126.0,0,0,1554.0,1699680.0,876987.997146933
3,0,550000.0,4,15.5,1.0,4.0,802.0,183.97,3,6,3656.0,672200.0,835755.9861111111
4,0,1120000.0,1,11.7,2.0,2.0,599.0,126.0,21,6,5629.0,811580.9917355372,876303.1414441147
3,0,1001000.0,1,11.7,1.0,2.0,605.0,126.0,21,6,5629.0,811580.9917355372,1014976.4536741214
3,0,690000.0,0,10.4,1.0,2.0,650.0,126.0,3,6,1119.0,672090.9090909091,876303.1414441147
2,0,1070000.0,1,3.4,1.0,0.0,282.0,126.0,18,2,5263.0,831667.4358974359,1018521.6284987277
2,2,730000.0,3,3.4,2.0,1.0,2135.0,90.0,18,2,5263.0,831667.4358974359,1014976.4536741214
1,2,392000.0,3,3.4,1.0,1.0,0.0,60.0,18,2,5263.0,831667.4358974359,1000095.0909090909
2,0,1150000.0,1,3.4,1.0,0.0,147.0,95.0,18,2,5263.0,831667.4358974359,1313986.5477707007
4,0,1415000.0,3,3.4,2.0,0.0,199.0,96.0,18,2,5263.0,831667.4358974359,1018521.6284987277
1,2,370000.0,3,3.4,1.0,1.0,0.0,126.0,18,2,5263.0,831667.4358974359,1000095.0909090909
5,0,3175000.0,0,5.4,4.0,2.0,769.0,285.0,2,5,10331.0,1758435.0282485876,1888843.9119878605
3,1,1375000.0,4,5.4,3.0,3.0,325.0,126.0,2,5,10331.0,1758435.0282485876,1368163.4483282676
3,0,1975000.0,1,7.3,2.0,4.0,677.0,126.0,2,5,2671.0,1694163.2653061224,1888843.9119878605
5,0,1250000.0,1,12.1,3.0,2.0,544.0,40.0,6,2,1414.0,727846.2307692308,876987.997146933
2,0,735000.0,0,6.4,1.0,1.0,170.0,126.0,16,6,1808.0,824888.2352941176,1073789.4144144144
3,0,638000.0,1,16.3,1.0,2.0,679.0,130.0,29,2,8279.0,638750.0,790687.5
3,0,716000.0,1,16.3,1.0,4.0,651.0,126.0,29,2,8279.0,638750.0,790687.5
2,2,400000.0,3,41.0,1.0,1.0,196.0,126.0,7,1,8743.0,654583.3333333334,400000.0
5,0,800000.0,1,14.6,2.0,2.0,864.0,126.0,0,0,1624.0,775800.0,876303.1414441147
2,1,505500.0,3,6.4,1.0,1.0,59.0,126.0,16,6,3873.0,714936.1702127659,954727.2485004284
4,0,2520000.0,0,8.4,3.0,4.0,960.0,325.0,26,5,8801.0,1566121.0,1888843.9119878605
1,2,301000.0,1,4.3,1.0,1.0,887.0,45.0,16,6,4918.0,827377.0833333334,1107159.375
3,2,960000.0,1,11.4,2.0,3.0,220.0,126.0,8,5,2397.0,1500000.0,1232420.7231012657
2,2,740000.0,4,0.0,1.0,1.0,0.0,113.0,18,2,17496.0,616945.6521739131,648850.0
4,0,420000.0,1,31.7,2.0,2.0,642.0,199.5,19,7,3600.0,427208.3333333333,485000.0
3,0,419000.0,1,29.8,1.0,3.0,603.0,126.0,19,7,4718.0,380736.1111111111,954727.2485004284
3,1,1051000.0,1,20.0,2.0,2.0,435.0,141.0,12,4,6162.0,956346.1538461539,1203714.2857142857
4,0,1700000.0,1,20.0,2.0,2.0,731.0,126.0,12,4,6162.0,956346.1538461539,954727.2485004284
